6227HD,"POLYGON((178897.5848 316052.8026, 178864.0504 316066.5692, 178813.62862 316136.38508, 178844.83135 316147.78695, 178897.5848 316052.8026))"
6227HE,"POLYGON((178890.1437 316230.742, 178877.5397 316150.262, 178893.18595 316133.83925, 178923.2241 316141.8502, 178947.358 316048.899, 178893.757 316022.415, 178897.8028 316064.502, 178875.0796 316113.0431, 178844.83135 316147.78695, 178810.7072 316138.2465, 178801.9264 316164.9946, 178849.0199 316228.8405, 178890.1437 316230.742))"
6227HJ,"POLYGON((178821.1587 316237.0496, 178849.0199 316228.8405, 178801.9264 316164.9946, 178723.3044 316213.62, 178739.22665 316253.56305, 178768.3178 316259.5018, 178790.2441 316238.4548, 178821.1587 316237.0496))"
6227HK,"POLYGON((178780.01668 316091.21052, 178743.4513 316074.02435, 178713.9709 316101.437975, 178737.0569 316123.6139, 178780.01668 316091.21052))"
6227HL,"POLYGON((178780.01668 316091.21052, 178785.9091 316062.9516, 178758.6312 316048.2326, 178701.9253 316075.23345, 178718.054 316093.737, 178743.4513 316074.02435, 178780.01668 316091.21052))"
6227HM,"POLYGON((178801.7389 316346.1664, 178768.3178 316259.5018, 178728.4905 316249.6058, 178717.36005 316280.35955, 178653.1196 316297.1503, 178696.3287 316380.7168, 178763.9437 316380.1489, 178801.7389 316346.1664))"
6227HN,"POLYGON((178728.4905 316249.6058, 178689.232 316239.9491, 178676.9951 316162.2961, 178616.1125 316180.7213, 178620.4199 316221.1327, 178658.9667 316286.5982, 178717.36005 316280.35955, 178728.4905 316249.6058))"
6227HR,"MULTIPOLYGON(((178688.901 316169.8979, 178677.1388 316202.0741, 178689.232 316239.9491, 178734.06708 316249.01866, 178702.4161 316170.9272, 178688.901 316169.8979)), ((178807.2144 316313.811, 178821.1587 316237.0496, 178790.2441 316238.4548, 178768.3178 316259.5018, 178782.99105 316322.54625, 178796.636 316331.0868, 178807.2144 316313.811)))"
6227RC,"POLYGON((178540.7361 316243.99635, 178509.0837 316278.6691, 178555.9744 316327.18815, 178567.5808 316300.6243, 178540.7361 316243.99635))"
6227RD,"POLYGON((178555.9744 316327.18815, 178509.0837 316278.6691, 178454.9746 316298.8571, 178527.2261 316360.6428, 178555.9744 316327.18815))"
6227RE,"POLYGON((178437.8084 316026.1525, 178423.5858 315984.2183, 178438.7026 315964.4131, 178402.3609 315880.2618, 178453.898 315764.668, 178454.713 315720.385, 178304.627 315734.3554, 178292.147 315748.881, 178296.0133 316025.8173, 178437.8084 316026.1525))"
6227RG,"POLYGON((178434.4748 316080.898, 178475.5532 316085.4678, 178494.675 316068.3089, 178472.1359 316025.9393, 178296.0133 316025.8173, 178296.7653 316110.2461, 178311.4235 316126.1762, 178408.1118 316069.8964, 178432.3546 316067.8259, 178434.4748 316080.898))"
6227RH,"MULTIPOLYGON(((178468.9192 316081.1153, 178434.4748 316080.898, 178471.5839 316188.6467, 178503.5285 316159.2893, 178468.9192 316081.1153)), ((178522.8379 316215.6366, 178500.7628 316225.2329, 178486.192 316282.4693, 178509.0837 316278.6691, 178540.7361 316243.99635, 178522.8379 316215.6366)))"
6227RJ,"MULTIPOLYGON(((178432.3546 316067.8259, 178311.4235 316126.1762, 178330.54285 316173.6478, 178473.076767 316194.351767, 178432.3546 316067.8259)), ((178493.1636 316209.1576, 178480.36465 316210.59225, 178456.9076 316296.6174, 178486.192 316282.4693, 178504.09545 316237.02025, 178493.1636 316209.1576)))"
6227RK,"POLYGON((178454.9746 316298.8571, 178483.1602 316207.5217, 178500.7628 316225.2329, 178533.5269 316219.4801, 178554.3199 316193.8989, 178540.7374 316159.4505, 178503.5285 316159.2893, 178468.0978 316195.4227, 178336.6233 316175.2081, 178296.7653 316110.2461, 178299.1777 316316.4431, 178383.14 316318.8523, 178454.9746 316298.8571))"
6227RL,"POLYGON((178689.7299 316378.0026, 178653.1196 316297.1503, 178617.4419 316282.4428, 178594.1396 316290.7268, 178640.912587 316443.49935, 178689.7299 316378.0026))"
6227RM,"MULTIPOLYGON(((178512.4664 315806.5949, 178524.20793 315806.66341, 178521.2673 315766.242275, 178453.898 315764.668, 178407.3324 315860.5903, 178403.286 315892.2032, 178446.7052 315978.8755, 178467.7226 315947.5286, 178449.09525 315866.603, 178512.4664 315806.5949)), ((178658.9667 316286.5982, 178524.1841 316019.324, 178475.4575 315985.1161, 178455.232 315994.284, 178594.1396 316290.7268, 178617.4419 316282.4428, 178653.1196 316297.1503, 178658.9667 316286.5982)))"
6227RN,"MULTIPOLYGON(((178594.1396 316290.7268, 178569.9426 316232.7068, 178540.7361 316243.99635, 178567.5808 316300.6243, 178555.9744 316327.18815, 178609.8343 316332.8351, 178594.1396 316290.7268)), ((178640.912587 316443.49935, 178613.4377 316346.069, 178595.81525 316360.66425, 178596.3942 316433.1811, 178640.912587 316443.49935)))"
6227RP,"MULTIPOLYGON(((178446.7052 315978.8755, 178438.7026 315964.4131, 178424.7003 315977.8715, 178437.8084 316026.1525, 178472.1359 316025.9393, 178446.7052 315978.8755)), ((178540.7374 316159.4505, 178494.675 316068.3089, 178475.5532 316085.4678, 178490.2285 316145.8039, 178540.7374 316159.4505)), ((178569.9426 316232.7068, 178554.3199 316193.8989, 178533.5269 316219.4801, 178540.7361 316243.99635, 178569.9426 316232.7068)))"
6227RR,"POLYGON((178361.0793 317155.6625, 178390.252 317067.68, 178377.2965 316671.2133, 178493.6016 316629.1443, 178551.5868 316577.5097, 178593.32 316516.852, 178501.90125 316467.74195, 178500.9608 316402.24085, 178541.83285 316373.87195, 178587.9975 316402.784, 178595.81525 316360.66425, 178613.4377 316346.069, 178609.8343 316332.8351, 178555.9744 316327.18815, 178527.2261 316360.6428, 178454.9746 316298.8571, 178383.14 316318.8523, 178299.1777 316316.4431, 178298.6773 316530.3626, 178284.954 316586.488, 178299.418 316617.0186, 178240.0933 316801.9676, 178203.33295 316866.11935, 178224.6229 316910.6704, 178209.4298 316962.1486, 178218.57938 316979.9405, 178249.1624 317002.286, 178252.6876 316981.4063, 178288.9578 317014.975, 178277.0764 317038.01525, 178292.8069 317120.5679, 178357.2963 317174.8087, 178361.0793 317155.6625))"
6227RS,"POLYGON((178596.3942 316433.1811, 178587.9975 316402.784, 178537.5434 316375.0027, 178500.9608 316402.24085, 178500.7802 316464.7661, 178546.037 316483.52, 178586.2102 316464.6782, 178596.3942 316433.1811))"
6227RT,"POLYGON((178838.5228 316406.1179, 178859.979 316404.7, 178845.4831 316373.4177, 178801.7389 316346.1664, 178763.9437 316380.1489, 178689.7299 316378.0026, 178640.912587 316443.49935, 178753.6531 316411.0889, 178838.5228 316406.1179))"
6227RV,"POLYGON((178807.3872 316470.8508, 178838.5228 316406.1179, 178728.7144 316416.0415, 178638.1609 316454.76, 178655.08315 316468.8336, 178712.7706 316461.1312, 178760.5159 316480.5564, 178807.3872 316470.8508))"
6227RW,"POLYGON((178623.44216 316664.73496, 178623.0136 316641.0242, 178592.1443 316611.8059, 178559.967 316613.7429, 178550.99445 316638.86885, 178574.7842 316644.1939, 178580.9434 316665.6291, 178623.44216 316664.73496))"
6227RX,"MULTIPOLYGON(((178677.741 316648.7995, 178665.0019 316595.2661, 178623.6743 316581.2495, 178617.3592 316640.9585, 178635.8534 316639.39915, 178651.2108 316667.2143, 178677.741 316648.7995)), ((178679.04155 316685.4345, 178661.2831 316688.7258, 178684.2025 316742.7039, 178714.6123 316728.663, 178679.04155 316685.4345)))"
6227RZ,"MULTIPOLYGON(((178619.5449 316576.9365, 178604.5144 316556.456, 178580.0308 316603.2467, 178608.1713 316637.4304, 178619.5449 316576.9365)), ((178639.6411 316643.3896, 178623.0136 316641.0242, 178623.44216 316664.73496, 178642.2056 316732.4221, 178659.0961 316776.2452, 178692.008 316779.9364, 178700.8462 316769.6731, 178639.6411 316643.3896)))"
6227SB,"POLYGON((178665.0019 316595.2661, 178677.1516 316550.7181, 178652.4331 316494.9611, 178604.5144 316556.456, 178641.1401 316592.7341, 178665.0019 316595.2661))"
6227SC,"POLYGON((178740.2782 316644.7647, 178717.27225 316655.72815, 178683.5912 316631.9269, 178651.2108 316667.2143, 178661.2831 316688.7258, 178679.04155 316685.4345, 178730.22065 316731.47445, 178740.2782 316644.7647))"
6227SG,"POLYGON((178760.5159 316480.5564, 178712.7706 316461.1312, 178655.08315 316468.8336, 178638.1609 316454.76, 178627.454 316466.535, 178717.315 316579.602, 178733.0815 316571.27685, 178760.5159 316480.5564))"
6227SH,"POLYGON((178827.75258 316707.39542, 178795.1725 316683.9701, 178797.55365 316646.94255, 178774.5239 316597.4719, 178720.1058 316585.2844, 178795.4664 316742.7209, 178827.75258 316707.39542))"
6227SJ,"POLYGON((178740.2782 316644.7647, 178704.4226 316553.0991, 178671.587 316518.666, 178665.0019 316595.2661, 178683.5912 316631.9269, 178717.27225 316655.72815, 178740.2782 316644.7647))"
6227SK,"POLYGON((178718.312 316798.194, 178858.42045 316735.3798, 178827.75258 316707.39542, 178795.4664 316742.7209, 178747.554 316641.158, 178737.5814 316723.7024, 178684.2025 316742.7039, 178701.76215 316773.117, 178659.0961 316776.2452, 178604.1497 316810.2555, 178609.4559 316829.4162, 178718.312 316798.194))"
6227SL,"MULTIPOLYGON(((178609.4559 316829.4162, 178604.1497 316810.2555, 178586.3983 316812.8322, 178590.011 316833.881, 178609.4559 316829.4162)), ((178551.251 316816.0791, 178505.94235 316779.34355, 178378.9576 316810.4445, 178380.462 316883.113, 178562.2627 316840.5952, 178551.251 316816.0791)))"
6227SM,"POLYGON((178807.8745 316809.5387, 178842.5906 316776.8963, 178832.366 316751.894, 178721.9946 316796.9366, 178787.571 316818.5352, 178807.8745 316809.5387))"
6227SN,"POLYGON((178593.8006 316855.0458, 178650.0397 316868.322, 178692.9877 316847.9455, 178721.5972 316803.7553, 178521.9513 316850.3503, 178492.9782 316922.1512, 178549.65 316891.5941, 178565.7458 316859.6248, 178593.8006 316855.0458))"
6227SP,"POLYGON((178950.34074 316731.93352, 178889.6062 316658.379, 178856.4157 316563.4445, 178804.3856 316563.3846, 178882.8538 316719.4724, 178908.2103 316742.44815, 178950.34074 316731.93352))"
6227SR,"POLYGON((178911.6702 316808.4442, 178953.742975 316734.1541, 178908.2103 316742.44815, 178882.8538 316719.4724, 178792.259225 316545.010175, 178774.4029 316607.0587, 178797.55365 316646.94255, 178795.1725 316683.9701, 178857.6793 316731.1238, 178832.366 316751.894, 178855.3944 316811.9854, 178911.6702 316808.4442))"
6227ST,"POLYGON((178804.3856 316563.3846, 178856.4157 316563.4445, 178870.8505 316505.8628, 178817.0332 316473.0793, 178766.2688 316476.9944, 178733.0815 316571.27685, 178717.315 316579.602, 178774.5239 316597.4719, 178792.259225 316545.010175, 178804.3856 316563.3846))"
6227SV,"POLYGON((178918.36785 316395.98835, 178914.5165 316350.2784, 178993.61205 316235.70735, 178984.664 316207.61, 178821.1587 316237.0496, 178801.7389 316346.1664, 178845.4831 316373.4177, 178866.6176 316414.0617, 178918.36785 316395.98835))"
6227SW,"POLYGON((179156.15005 316339.7191, 179151.0289 316319.2687, 178961.634 316372.889, 179082.1976 316436.8379, 179132.0234 316353.6297, 179156.15005 316339.7191))"
6227SX,"MULTIPOLYGON(((179470.2618 316247.0729, 179463.9822 316222.007, 179372.2471 316260.67225, 179377.1843 316274.0046, 179424.5873 316281.8824, 179461.4398 316270.2593, 179470.2618 316247.0729)), ((179188.7819 316343.4758, 179331.4683 316308.8055, 179333.2958 316273.2693, 179151.0289 316319.2687, 179156.15005 316339.7191, 179188.7819 316343.4758)))"
6227SZ,"MULTIPOLYGON(((179481.0897 316207.6732, 179451.7908 316156.7436, 179328.1721 316184.207475, 179372.2471 316260.67225, 179481.0897 316207.6732)), ((179293.7019 316190.9431, 179255.2878 316174.9164, 179202.6398 316188.71415, 179175.424 316118.427, 179120.80635 316109.32105, 179057.2861 316150.32485, 178978.7778 316171.7124, 178993.61205 316235.70735, 178914.5165 316350.2784, 178918.36785 316395.98835, 178973.3149 316368.191, 179333.2958 316273.2693, 179316.7913 316212.9495, 179293.7019 316190.9431)))"
6227TA,"POLYGON((179039.1829 316593.1179, 179146.0914 316572.558, 179169.5316 316547.5763, 179098.01175 316513.62835, 179082.1976 316436.8379, 178992.9627 316383.23605, 178966.6988 316384.7616, 179000.3492 316520.1544, 178952.3825 316535.9754, 178953.8096 316552.3089, 178991.6478 316584.7996, 179039.1829 316593.1179))"
6227TB,"POLYGON((178966.6988 316384.7616, 178961.634 316372.889, 178918.36785 316395.98835, 178934.1518 316448.822, 178928.5616 316493.9849, 178952.3825 316535.9754, 179000.3492 316520.1544, 178966.6988 316384.7616))"
6227TD,"POLYGON((179099.8858 316834.3871, 179101.0518 316651.2533, 179057.2406 316624.4452, 179039.1829 316593.1179, 179021.087 316598.27, 179078.865 316838.548, 179099.8858 316834.3871))"
6227TE,"POLYGON((179078.865 316838.548, 179021.087 316598.27, 178981.0788 316608.7668, 179021.8396 316801.7966, 179060.466 316842.717, 179078.865 316838.548))"
6227TG,"MULTIPOLYGON(((178929.93892 316635.78118, 178964.3048 316626.1747, 178966.6123 316612.5624, 178926.78 316623.0134, 178929.93892 316635.78118)), ((179160.3852 316596.6961, 179173.4985 316596.7943, 179184.371 316551.877, 179084.2644 316591.373, 179039.1829 316593.1179, 179057.2406 316624.4452, 179101.0518 316651.2533, 179160.3852 316596.6961)))"
6227TH,"POLYGON((178966.6123 316612.5624, 179021.087 316598.27, 178953.8096 316552.3089, 178935.1379 316608.6099, 178938.3596 316619.9753, 178966.6123 316612.5624))"
6227TJ,"MULTIPOLYGON(((179319.665 316374.442, 179349.6926 316372.7459, 179354.7977 316340.6581, 179276.0572 316358.9798, 179293.7522 316386.2587, 179319.665 316374.442)), ((179231.5063 316398.1928, 179253.395 316364.171, 179167.511 316383.634, 179201.412 316405.239, 179231.5063 316398.1928)))"
6227TK,"MULTIPOLYGON(((179505.3164 316305.9419, 179413.6826 316326.6303, 179416.9421 316339.9478, 179433.502 316357.4275, 179504.0548 316340.9765, 179505.3164 316305.9419)), ((179373.864767 316337.3842, 179354.7977 316340.6581, 179359.5782 316360.8046, 179377.623825 316352.007525, 179373.864767 316337.3842)))"
6227TL,"POLYGON((179253.395 316364.171, 179289.4018 316355.9228, 179281.7602 316321.2657, 179188.7819 316343.4758, 179163.2074 316366.9966, 179167.511 316383.634, 179253.395 316364.171))"
6227TM,"MULTIPOLYGON(((179474.1472 316278.7751, 179461.4398 316270.2593, 179383.7947 316300.7356, 179391.5525 316332.1045, 179489.5847 316306.6621, 179474.1472 316278.7751)), ((179339.1342 316314.5256, 179281.7602 316321.2657, 179289.4018 316355.9228, 179351.825 316341.36, 179339.1342 316314.5256)))"
6227TN,"POLYGON((179266.1287 316441.9807, 179263.4802 316408.038, 179231.5063 316398.1928, 179176.8776 316421.0986, 179181.958 316441.419, 179226.2858 316469.7771, 179242.0385 316444.37785, 179266.1287 316441.9807))"
6227TP,"POLYGON((179201.5923 316777.9055, 179213.3929 316611.664, 179172.277 316602.61, 179138.3222 316798.7225, 179201.5923 316777.9055))"
6227TR,"MULTIPOLYGON(((179183.5824 316340.8456, 179156.15005 316339.7191, 179163.2074 316366.9966, 179181.92795 316360.7134, 179183.5824 316340.8456)), ((179190.0478 316394.9365, 179170.312 316394.8387, 179176.8776 316421.0986, 179201.412 316405.239, 179190.0478 316394.9365)), ((179196.2308 316438.7115, 179181.958 316441.419, 179196.1764 316528.4922, 179227.7684 316506.0617, 179226.2858 316469.7771, 179196.2308 316438.7115)), ((179194.7905 316548.7562, 179172.277 316602.61, 179213.3929 316611.664, 179216.7915 316587.0498, 179194.7905 316548.7562)))"
6227TS,"MULTIPOLYGON(((179194.1195 316494.7454, 179158.2024 316497.1589, 179171.8626 316555.5379, 179184.371 316551.877, 179194.1195 316494.7454)), ((179173.4985 316596.7943, 179149.3028 316601.8163, 179101.0518 316651.2533, 179107.3196 316793.1429, 179122.8609 316805.1043, 179137.657875 316804.902425, 179173.4985 316596.7943)))"
6227TT,"POLYGON((179169.5316 316547.5763, 179158.2024 316497.1589, 179192.0918 316485.6612, 179156.15005 316339.7191, 179132.0234 316353.6297, 179082.1976 316436.8379, 179098.01175 316513.62835, 179169.5316 316547.5763))"
6227TV,"MULTIPOLYGON(((179297.71245 316501.88, 179264.5963 316500.4676, 179264.2022 316515.5099, 179297.71245 316501.88)), ((179278.8504 316576.2977, 179262.38952 316574.79936, 179256.697 316765.015, 179289.0568 316765.6514, 179294.7535 316581.9888, 179278.8504 316576.2977)))"
6227TW,"POLYGON((179293.7522 316386.2587, 179276.0572 316358.9798, 179253.395 316364.171, 179264.5963 316500.4676, 179297.71245 316501.88, 179293.7522 316386.2587))"
6227TX,"POLYGON((179256.697 316765.015, 179260.6337 316636.284, 179211.0318 316634.6469, 179201.5923 316777.9055, 179255.0249 316807.2712, 179256.697 316765.015))"
6227TZ,"MULTIPOLYGON(((179263.4802 316408.038, 179255.5975 316373.7516, 179231.5063 316398.1928, 179263.4802 316408.038)), ((179264.5963 316500.4676, 179266.1287 316441.9807, 179246.2367 316442.34795, 179226.2858 316469.7771, 179227.7684 316506.0617, 179264.2022 316515.5099, 179264.5963 316500.4676)), ((179260.1851 316571.14625, 179216.7915 316587.0498, 179211.0318 316634.6469, 179260.6337 316636.284, 179260.1851 316571.14625)))"
6227VA,"MULTIPOLYGON(((179357.9339 316511.4905, 179358.5941 316490.4302, 179327.96 316491.4185, 179327.77218 316519.64778, 179357.9339 316511.4905)), ((179342.8176 316576.8863, 179325.6452 316576.3277, 179312.76925 316780.4275, 179381.0934 316793.711, 179386.6659 316679.9048, 179367.2934 316679.04285, 179354.0043 316655.0662, 179356.0081 316583.8396, 179342.8176 316576.8863)))"
6227VB,"POLYGON((179358.5941 316490.4302, 179353.2779 316380.9322, 179319.665 316374.442, 179327.96 316491.4185, 179358.5941 316490.4302))"
6227VC,"MULTIPOLYGON(((179327.7008 316502.72, 179297.4654 316509.4842, 179327.77218 316519.64778, 179327.7008 316502.72)), ((179319.0411 316762.02385, 179325.6452 316576.3277, 179294.7535 316581.9888, 179289.0568 316765.6514, 179319.0411 316762.02385)))"
6227VD,"POLYGON((179327.96 316491.4185, 179319.665 316374.442, 179293.7522 316386.2587, 179297.71245 316501.88, 179327.7008 316502.72, 179327.96 316491.4185))"
6227VE,"POLYGON((179418.952 316831.502, 179422.0525 316717.7224, 179385.1832 316719.4218, 179381.1791 316820.956, 179418.952 316831.502))"
6227VG,"POLYGON((179422.0525 316717.7224, 179425.0072 316628.5902, 179387.7359 316629.0011, 179385.1832 316719.4218, 179422.0525 316717.7224))"
6227VH,"POLYGON((179425.0072 316628.5902, 179427.654 316548.868, 179389.283 316547.522, 179387.7359 316629.0011, 179425.0072 316628.5902))"
6227VJ,"MULTIPOLYGON(((179413.0532 316275.8294, 179377.1843 316274.0046, 179383.7947 316300.7356, 179416.0806 316295.36975, 179424.5873 316281.8824, 179413.0532 316275.8294)), ((179416.9421 316339.9478, 179413.6826 316326.6303, 179391.5525 316332.1045, 179438.558 316532.09, 179460.3255 316525.4147, 179464.0486 316490.9005, 179428.1802 316390.1864, 179433.502 316357.4275, 179416.9421 316339.9478)))"
6227VK,"MULTIPOLYGON(((179385.5739 316444.5828, 179360.2233 316444.2781, 179357.9339 316511.4905, 179389.5606 316520.2445, 179385.5739 316444.5828)), ((179387.7359 316629.0011, 179388.7886 316578.9155, 179356.0081 316583.8396, 179353.4367 316650.4138, 179367.2934 316679.04285, 179386.6659 316679.9048, 179387.7359 316629.0011)))"
6227VL,"POLYGON((179438.558 316532.09, 179372.2471 316260.67225, 179333.2958 316273.2693, 179331.4683 316308.8055, 179351.825 316341.36, 179376.3597 316342.589, 179349.6926 316372.7459, 179360.2233 316444.2781, 179390.3999 316451.5729, 179389.283 316547.522, 179440.236 316549.204, 179438.558 316532.09))"
6227VM,"POLYGON((179455.6076 316775.7229, 179456.7193 316742.8648, 179421.5921 316732.1147, 179419.9056 316784.8525, 179455.6076 316775.7229))"
6227VN,"POLYGON((179519.7777 316407.5316, 179504.0548 316340.9765, 179428.6134 316365.9131, 179448.8885 316424.0814, 179519.7777 316407.5316))"
6227VP,"POLYGON((179535.1957 316474.191, 179519.7777 316407.5316, 179444.5751 316431.6226, 179464.0486 316490.9005, 179535.1957 316474.191))"
6227VR,"POLYGON((179584.8125 316548.63311, 179570.13845 316484.20595, 179535.1957 316474.191, 179464.0486 316490.9005, 179460.3255 316525.4147, 179438.558 316532.09, 179440.236 316549.204, 179584.8125 316548.63311))"
6227VT,"MULTIPOLYGON(((179246.9393 316570.4502, 179388.7886 316578.9155, 179389.283 316547.522, 179194.7905 316548.7562, 179216.7915 316587.0498, 179246.9393 316570.4502)), ((179445.2738 316575.7341, 179464.967 316577.2173, 179465.803 316550.607, 179427.654 316548.868, 179426.3783 316587.2966, 179445.2738 316575.7341)))"
6227VV,"POLYGON((179561.0056 316581.3155, 179595.578 316584.32265, 179584.8125 316548.63311, 179465.803 316550.607, 179464.723 316584.993, 179561.0056 316581.3155))"
6227VW,"POLYGON((179389.283 316547.522, 179389.5606 316520.2445, 179357.9339 316511.4905, 179331.5614 316521.0695, 179227.7684 316506.0617, 179189.3631 316527.2333, 179185.3891 316546.8516, 179389.283 316547.522))"
6227VX,"POLYGON((179536.7688 316588.0887, 179483.964 316585.819, 179493.1951 316615.9825, 179530.8215 316617.2915, 179536.7688 316588.0887))"
6227VZ,"POLYGON((179530.8215 316617.2915, 179463.1294 316631.1725, 179483.6315 316677.3306, 179526.0896 316678.723, 179530.8215 316617.2915))"
6227XA,"MULTIPOLYGON(((179483.964 316585.819, 179464.723 316584.993, 179463.1294 316631.1725, 179493.1951 316615.9825, 179483.964 316585.819)), ((179472.7213 316648.6899, 179461.4894 316677.9005, 179483.6315 316677.3306, 179472.7213 316648.6899)))"
6227XB,"POLYGON((179461.4894 316677.9005, 179464.967 316577.2173, 179445.2738 316575.7341, 179426.3783 316587.2966, 179422.178 316713.802, 179458.5788 316713.70835, 179461.4894 316677.9005))"
6227XC,"POLYGON((179526.0896 316678.723, 179461.4894 316677.9005, 179458.5788 316713.70835, 179422.178 316713.802, 179421.5921 316732.1147, 179456.7193 316742.8648, 179475.5865 316716.125, 179499.5026 316715.7416, 179523.7488 316744.2869, 179544.774067 316714.413367, 179526.0896 316678.723))"
6227XD,"POLYGON((179522.1935 316778.9457, 179523.7488 316744.2869, 179503.4567 316716.8249, 179475.5865 316716.125, 179456.7193 316742.8648, 179471.65 316810.6784, 179522.1935 316778.9457))"
6227XE,"POLYGON((179560.745 316589.119, 179536.7688 316588.0887, 179530.8215 316617.2915, 179526.0896 316678.723, 179544.774067 316714.413367, 179522.1935 316778.9457, 179555.5045 316789.4564, 179560.745 316589.119))"
6227XG,"POLYGON((179571.4445 316804.3137, 179606.9438 316720.0466, 179595.578 316584.32265, 179561.0056 316581.3155, 179555.3337 316801.1224, 179558.29 316811.946, 179571.4445 316804.3137))"
6227XH,"POLYGON((179492.71 317049.355, 179430.2544 317043.8675, 179409.1509 316889.9628, 179436.497 316872.965, 179431.206 316830.226, 179391.982 316833.804, 179380.685 316844.709, 179398.795 317065.194, 179492.71 317049.355))"
6227XJ,"POLYGON((179461.601 317003.434, 179443.9252 316969.2072, 179421.129 316972.089, 179426.0487 317016.4668, 179461.601 317003.434))"
6227XK,"POLYGON((179443.9252 316969.2072, 179441.0173 316902.0981, 179421.4081 316879.3948, 179409.1509 316889.9628, 179421.129 316972.089, 179443.9252 316969.2072))"
6227XL,"MULTIPOLYGON(((179511.9934 316883.1889, 179510.8635 316865.4788, 179481.1105 316868.5168, 179488.88735 316890.23085, 179511.9934 316883.1889)), ((179451.8427 316890.9124, 179452.5042 316871.3878, 179421.4081 316879.3948, 179441.0173 316902.0981, 179451.8427 316890.9124)))"
6227XM,"POLYGON((179508.8584 316960.5995, 179500.6811 316894.9055, 179481.1105 316868.5168, 179452.5042 316871.3878, 179441.0173 316902.0981, 179449.2776 316968.5431, 179508.8584 316960.5995))"
6227XN,"POLYGON((179523.1854 316854.8356, 179518.857 316818.355, 179507.5251 316819.55, 179523.1854 316854.8356))"
6227XP,"POLYGON((179567.3565 316952.7856, 179554.7066 316847.8363, 179522.1819 316846.3785, 179500.6811 316894.9055, 179508.8584 316960.5995, 179567.3565 316952.7856))"
6227XR,"POLYGON((179637.8742 316933.426, 179619.3597 316793.0727, 179571.4445 316804.3137, 179580.0791 316835.9259, 179554.7066 316847.8363, 179567.3565 316952.7856, 179637.8742 316933.426))"
6227XS,"POLYGON((179533.8357 316998.1497, 179635.4226 316980.7365, 179648.7981 316969.6411, 179637.8742 316933.426, 179443.9252 316969.2072, 179461.601 317003.434, 179533.8357 316998.1497))"
6227XT,"POLYGON((180120.8756 316809.609, 180149.8388 316779.3697, 179940.658 316755.2911, 179897.368 316649.9, 179884.726 316565.4751, 180093.5524 316505.8267, 179890.2483 316474.433, 179828.4244 316334.4653, 179734.2644 316392.7476, 179586.35765 316428.69065, 179653.8972 316734.8604, 179666.463 316921.574, 179768.8368 316926.07655, 179797.3397 316822.9606, 179879.943 316719.6828, 180000.1676 316818.3867, 180120.8756 316809.609))"
6227XV,"POLYGON((179666.463 316921.574, 179653.8972 316734.8604, 179586.35765 316428.69065, 179734.2644 316392.7476, 179824.913 316334.2503, 179890.2483 316474.433, 180093.5524 316505.8267, 180297.937 316448.0001, 180245.875 316338.093, 180326.546 316286.468, 180291.64 316263.468, 180245.687 316257.8751, 180230.941 316223.6361, 180251.128 316149.2261, 180276.453 316142.9061, 180314.6256 315665.9273, 180058.397 315863.6591, 179869.303 315943.766, 179481.0897 316207.6732, 179522.1963 316277.8519, 179558.5278 316432.7425, 179537.28721 316443.05812, 179535.1957 316474.191, 179570.13845 316484.20595, 179595.578 316584.32265, 179606.9161 316744.1335, 179628.0949 316784.9959, 179628.6726 316901.5086, 179648.7981 316969.6411, 179671.4834 316971.4766, 179666.463 316921.574))"
6227XW,"POLYGON((179481.0897 316207.6732, 179461.4988 316216.3115, 179461.4398 316270.2593, 179489.5847 316306.6621, 179505.3164 316305.9419, 179537.28721 316443.05812, 179558.5278 316432.7425, 179526.6759 316295.1835, 179481.0897 316207.6732))"
6227XZ,"POLYGON((180120.8756 316809.609, 180000.1676 316818.3867, 179879.943 316719.6828, 179797.3397 316822.9606, 179768.8368 316926.07655, 179666.463 316921.574, 179671.4834 316971.4766, 179693.6094 316992.354, 179837.2628 316975.6346, 179916.3728 316982.62845, 180120.8756 316809.609))"
6228AE,"POLYGON((178891.531 315527.918, 178884.5388 315462.322, 178824.259825 315475.7393, 178828.781 315535.723, 178891.531 315527.918))"
6228AG,"POLYGON((178821.1632 315536.0633, 178834.8634 315468.3971, 178884.5388 315462.322, 178891.531 315527.918, 178930.0427 315518.148, 178914.2112 315439.3781, 178875.2321 315415.7498, 178832.3584 315423.4, 178802.9287 315403.7547, 178772.7108 315419.692, 178770.1688 315536.1252, 178821.1632 315536.0633))"
6228AH,"POLYGON((178894.4127 315661.6066, 178899.748 315616.492, 178860.3216 315615.4288, 178865.27 315671.1893, 178892.0142 315681.8897, 178894.4127 315661.6066))"
6228AJ,"POLYGON((178940.9624 315576.5896, 178895.3651 315551.854, 178896.065637 315614.497113, 178940.9624 315576.5896))"
6228AK,"POLYGON((178892.0142 315681.8897, 178863.2838 315668.2378, 178860.3216 315615.4288, 178828.5789 315603.6844, 178822.2547 315703.5446, 178887.505 315711.84, 178892.0142 315681.8897))"
6228AL,"POLYGON((178896.065637 315614.497113, 178896.4119 315580.7036, 178831.4879 315576.426, 178828.5789 315603.6844, 178896.065637 315614.497113))"
6228AM,"POLYGON((178888.5151 315719.9637, 178765.71 315679.0031, 178747.6762 315743.1184, 178865.872 315760.262, 178888.5151 315719.9637))"
